session,gameNum,costCond,visibilityCond,resourceCond,purpleEnergy,purpleBackpackSize,redEnergy,redBackpackSize,purpHelpFirst,redHelpFirst,purpAlsoHelp,redAlsoHelp,nRedVeg,nPurpVeg,patchUniformity,nPatches,patchSize
294,11,0,1,0,37,3,35,5,1,0,-1,1,3,5,1,2,"3,5"
294,12,0,1,0,19,5,0,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
295,1,1,1,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
295,2,1,1,1,18,4,23,4,0,1,1,-1,3,5,1,2,"5,3"
295,3,1,1,1,12,4,18,4,0,1,1,-1,4,4,0,2,"4,4"
295,4,1,1,1,26,4,0,4,1,0,-1,1,4,4,0,2,"4,4"
295,5,1,1,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
295,6,1,1,1,18,4,4,4,1,0,-1,1,3,5,1,2,"3,5"
295,7,1,1,1,22,4,16,4,0,1,1,-1,5,3,1,2,"3,5"
295,8,1,1,1,0,4,0,4,0,1,1,-1,4,4,1,2,"4,4"
295,9,1,1,1,18,4,15,4,1,0,-1,1,5,3,1,2,"5,3"
295,10,1,1,1,8,4,0,4,0,1,1,-1,4,4,1,2,"4,4"
295,11,1,1,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
295,12,1,1,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
296,1,1,1,1,0,4,28,4,1,0,-1,1,4,4,0,2,"4,4"
296,2,1,1,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
296,3,1,1,1,4,4,18,4,0,1,1,-1,3,5,1,2,"3,5"
296,4,1,1,1,32,4,0,4,0,1,1,-1,4,4,0,2,"4,4"
296,5,1,1,1,8,4,0,4,0,1,1,-1,4,4,1,2,"4,4"
296,6,1,1,1,0,4,0,4,1,0,-1,0,4,4,1,2,"4,4"
296,7,1,1,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
296,8,1,1,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
296,9,1,1,1,14,4,24,4,1,0,-1,1,5,3,1,2,"5,3"
296,10,1,1,1,18,4,20,4,0,1,1,-1,5,3,1,2,"3,5"
296,11,1,1,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
296,12,1,1,1,18,4,23,4,0,1,1,-1,3,5,1,2,"5,3"
297,1,1,1,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
297,2,1,1,1,0,4,0,4,1,0,-1,1,5,3,1,2,"5,3"
297,3,1,1,1,18,4,16,4,0,1,1,-1,5,3,1,2,"3,5"
297,4,1,1,1,0,4,0,4,1,0,-1,1,4,4,1,2,"4,4"
297,5,1,1,1,24,4,10,4,0,1,1,-1,4,4,0,2,"4,4"
297,6,1,1,1,24,4,22,4,0,1,1,-1,3,5,1,2,"5,3"
297,7,1,1,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
297,8,1,1,1,0,4,0,4,1,0,-1,1,4,4,1,2,"4,4"
297,9,1,1,1,19,4,0,4,1,0,-1,1,3,5,1,2,"3,5"
297,10,1,1,1,12,4,18,4,0,1,1,-1,4,4,0,2,"4,4"
297,11,1,1,1,0,4,0,4,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
297,12,1,1,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
298,1,1,0,1,0,4,0,4,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
298,2,1,0,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
298,3,1,0,1,0,4,0,4,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
298,4,1,0,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
298,5,1,0,1,0,4,24,4,1,0,-1,1,5,3,1,2,"5,3"
298,6,1,0,1,0,4,2,4,0,1,1,-1,4,4,1,2,"4,4"
298,7,1,0,1,10,4,20,4,0,1,1,-1,5,3,1,2,"3,5"
298,8,1,0,1,18,4,4,4,1,0,-1,1,3,5,1,2,"3,5"
298,9,1,0,1,0,4,22,4,0,1,1,-1,4,4,0,2,"4,4"
298,10,1,0,1,0,4,22,4,0,1,1,-1,4,4,0,2,"4,4"
298,11,1,0,1,19,4,22,4,0,1,1,-1,3,5,1,2,"5,3"
298,12,1,0,1,0,4,0,4,0,1,1,-1,4,4,1,2,"4,4"
299,1,0,1,1,9,4,19,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
299,2,0,1,1,51,4,44,4,1,0,-1,1,5,3,1,2,"5,3"
299,3,0,1,1,29,4,36,4,0,1,1,-1,4,4,0,2,"4,4"
299,4,0,1,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
299,5,0,1,1,50,4,63,4,0,1,1,-1,4,4,0,2,"4,4"
299,6,0,1,1,50,4,47,4,0,1,1,-1,4,4,1,2,"4,4"
299,7,0,1,1,18,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
299,8,0,1,1,0,4,15,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
299,9,0,1,1,40,4,49,4,0,1,1,-1,3,5,1,2,"3,5"
299,10,0,1,1,59,4,51,4,0,1,1,-1,3,5,1,2,"5,3"
299,11,0,1,1,51,4,50,4,1,0,-1,1,4,4,1,2,"4,4"
299,12,0,1,1,59,4,60,4,0,1,1,-1,5,3,1,2,"3,5"
300,1,1,1,0,20,5,6,3,1,0,-1,1,4,4,0,2,"4,4"
300,2,1,1,0,0,3,0,5,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
300,3,1,1,0,0,5,2,3,1,0,-1,1,4,4,1,2,"4,4"
300,4,1,1,0,14,5,0,3,0,1,1,-1,5,3,1,2,"3,5"
300,5,1,1,0,0,5,0,3,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
300,6,1,1,0,13,5,0,3,1,0,-1,1,3,5,1,2,"3,5"
300,7,1,1,0,0,3,0,5,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
300,8,1,1,0,0,3,0,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
300,9,1,1,0,18,5,8,3,0,1,1,-1,3,5,1,2,"5,3"
300,10,1,1,0,0,3,18,5,1,0,-1,1,4,4,1,2,"4,4"
300,11,1,1,0,2,3,0,5,1,0,-1,1,5,3,1,2,"5,3"
300,12,1,1,0,0,5,22,3,1,0,-1,1,4,4,0,2,"4,4"
301,1,1,1,0,0,3,19,5,0,1,1,-1,3,5,1,2,"5,3"
301,2,1,1,0,0,3,0,5,1,0,-1,1,3,5,1,2,"3,5"
301,3,1,1,0,7,5,0,3,0,1,1,-1,5,3,1,2,"3,5"
301,4,1,1,0,0,5,2,3,1,0,-1,1,4,4,1,2,"4,4"
301,5,1,1,0,0,3,0,5,1,0,-1,1,5,3,1,2,"5,3"
301,6,1,1,0,0,3,0,5,1,0,-1,1,4,4,0,2,"4,4"
301,7,1,1,0,0,5,4,3,0,1,1,-1,4,4,0,2,"4,4"
301,8,1,1,0,0,5,0,3,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
301,9,1,1,0,0,5,0,3,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
301,10,1,1,0,2,3,0,5,0,1,1,-1,4,4,1,2,"4,4"
301,11,1,1,0,0,3,0,5,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
301,12,1,1,0,0,5,0,3,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
302,1,0,1,0,50,5,46,3,0,1,1,-1,3,5,1,2,"3,5"
302,2,0,1,0,40,3,57,5,0,1,1,-1,5,3,1,2,"3,5"
302,3,0,1,0,61,3,34,5,0,1,1,-1,5,3,1,2,"5,3"
302,4,0,1,0,20,3,0,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
302,5,0,1,0,17,3,4,5,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
302,6,0,1,0,47,3,42,5,0,1,1,-1,3,5,1,2,"5,3"
302,7,0,1,0,47,3,42,5,0,1,1,-1,4,4,1,2,"4,4"
302,8,0,1,0,47,5,52,3,0,1,1,-1,4,4,0,2,"4,4"
302,9,0,1,0,36,5,41,3,1,0,-1,1,4,4,0,2,"4,4"
302,10,0,1,0,35,5,51,3,1,0,-1,1,4,4,1,2,"4,4"
302,11,0,1,0,0,3,0,5,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
302,12,0,1,0,0,5,15,3,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
303,1,0,1,0,38,5,21,3,0,1,1,-1,4,4,1,2,"4,4"
303,2,0,1,0,59,3,64,5,0,1,1,-1,3,5,1,2,"5,3"
303,3,0,1,0,58,5,69,3,1,0,-1,1,3,5,1,2,"3,5"
303,4,0,1,0,66,3,48,5,1,0,-1,1,4,4,0,2,"4,4"
303,5,0,1,0,51,3,34,5,1,0,-1,1,5,3,1,2,"5,3"
303,6,0,1,0,0,5,0,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
303,7,0,1,0,10,5,26,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
303,8,0,1,0,48,3,60,5,1,0,-1,1,4,4,0,2,"4,4"
303,9,0,1,0,40,5,46,3,1,0,-1,1,4,4,1,2,"4,4"
303,10,0,1,0,40,3,54,5,0,1,1,-1,5,3,1,2,"3,5"
303,11,0,1,0,0,5,0,3,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
303,12,0,1,0,0,3,13,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
304,1,1,0,1,0,4,8,4,1,0,-1,1,4,4,0,2,"4,4"
304,2,1,0,1,14,4,0,4,1,0,-1,1,4,4,1,2,"4,4"
304,3,1,0,1,0,4,0,4,0,1,1,-1,3,5,1,2,"5,3"
304,4,1,0,1,0,4,0,4,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
304,5,1,0,1,0,4,0,4,1,0,-1,1,4,4,1,2,"4,4"
304,6,1,0,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
304,7,1,0,1,18,4,4,4,1,0,-1,1,3,5,1,2,"3,5"
304,8,1,0,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
304,9,1,0,1,19,4,14,4,1,0,-1,1,5,3,1,2,"5,3"
304,10,1,0,1,22,4,0,4,0,1,1,-1,4,4,0,2,"4,4"
304,11,1,0,1,14,4,15,4,0,1,1,-1,5,3,1,2,"3,5"
304,12,1,0,1,0,4,0,4,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
305,1,1,1,0,0,3,0,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
305,2,1,1,0,0,3,0,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
305,3,1,1,0,0,5,0,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
305,4,1,1,0,0,3,0,5,1,0,-1,1,5,3,1,2,"5,3"
305,5,1,1,0,6,3,20,5,0,1,1,-1,4,4,0,2,"4,4"
305,6,1,1,0,0,5,0,3,0,1,1,-1,3,5,1,2,"3,5"
305,7,1,1,0,19,5,0,3,0,1,1,-1,3,5,1,2,"5,3"
305,8,1,1,0,18,3,15,5,0,1,1,-1,5,3,1,2,"3,5"
305,9,1,1,0,0,3,0,5,0,1,1,-1,4,4,1,2,"4,4"
305,10,1,1,0,0,5,0,3,0,1,1,-1,4,4,1,2,"4,4"
305,11,1,1,0,0,3,0,5,1,0,-1,1,4,4,0,2,"4,4"
305,12,1,1,0,0,5,0,3,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
306,1,0,1,0,0,5,15,3,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
306,2,0,1,0,50,3,53,5,1,0,-1,1,4,4,0,2,"4,4"
306,3,0,1,0,47,5,34,3,0,1,1,-1,5,3,1,2,"5,3"
306,4,0,1,0,0,5,19,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
306,5,0,1,0,40,3,56,5,0,1,1,-1,3,5,1,2,"5,3"
306,6,0,1,0,16,3,12,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
306,7,0,1,0,47,5,42,3,0,1,1,-1,3,5,1,2,"3,5"
306,8,0,1,0,64,5,47,3,1,0,-1,1,4,4,0,2,"4,4"
306,9,0,1,0,40,5,51,3,1,0,-1,1,4,4,1,2,"4,4"
306,10,0,1,0,42,5,47,3,1,0,-1,1,4,4,1,2,"4,4"
306,11,0,1,0,59,3,62,5,0,1,1,-1,5,3,1,2,"3,5"
306,12,0,1,0,6,5,30,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
307,1,0,0,1,63,4,28,4,1,0,-1,1,4,4,0,2,"4,4"
307,2,0,0,1,62,4,61,4,0,1,1,-1,3,5,1,2,"5,3"
307,3,0,0,1,54,4,35,4,0,1,1,-1,4,4,1,2,"4,4"
307,4,0,0,1,49,4,54,4,1,0,-1,1,4,4,1,2,"4,4"
307,5,0,0,1,11,4,10,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
307,6,0,0,1,49,4,61,4,0,1,1,-1,4,4,0,2,"4,4"
307,7,0,0,1,11,4,2,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
307,8,0,0,1,59,4,52,4,1,0,-1,1,3,5,1,2,"3,5"
307,9,0,0,1,5,4,10,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
307,10,0,0,1,59,4,60,4,0,1,1,-1,5,3,1,2,"3,5"
307,11,0,0,1,28,4,29,4,1,0,-1,1,5,3,1,2,"5,3"
307,12,0,0,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
308,1,0,0,0,1,5,13,3,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
308,2,0,0,0,60,5,56,3,0,1,1,-1,5,3,1,2,"3,5"
308,3,0,0,0,59,3,64,5,0,1,1,-1,3,5,1,2,"5,3"
308,4,0,0,0,39,3,6,5,0,1,1,-1,4,4,1,2,"4,4"
308,5,0,0,0,13,3,4,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
308,6,0,0,0,11,5,0,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
308,7,0,0,0,64,5,49,3,1,0,-1,1,4,4,0,2,"4,4"
308,8,0,0,0,40,5,46,3,1,0,-1,1,4,4,1,2,"4,4"
308,9,0,0,0,53,5,50,3,0,1,1,-1,4,4,0,2,"4,4"
308,10,0,0,0,0,5,0,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
308,11,0,0,0,25,3,59,5,1,0,-1,1,5,3,1,2,"5,3"
308,12,0,0,0,34,5,23,3,1,0,-1,1,3,5,1,2,"3,5"
309,1,1,1,0,18,3,28,5,0,1,1,-1,3,5,1,2,"5,3"
309,2,1,1,0,6,5,0,3,0,1,1,-1,4,4,0,2,"4,4"
309,3,1,1,0,0,3,0,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
309,4,1,1,0,0,5,0,3,1,0,-1,1,5,3,1,2,"3,5"
309,5,1,1,0,28,5,0,3,1,0,-1,1,4,4,0,2,"4,4"
309,6,1,1,0,0,5,0,3,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
309,7,1,1,0,0,3,0,5,1,0,-1,1,5,3,1,2,"5,3"
309,8,1,1,0,0,5,0,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
309,9,1,1,0,0,3,0,5,0,1,1,-1,4,4,1,2,"4,4"
309,10,1,1,0,14,3,0,5,0,1,1,-1,4,4,1,2,"4,4"
309,11,1,1,0,0,3,0,5,1,0,-1,1,3,5,1,2,"3,5"
309,12,1,1,0,0,3,0,5,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
310,1,0,0,0,10,3,39,5,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
310,2,0,0,0,0,5,8,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
310,3,0,0,0,15,3,0,5,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
310,4,0,0,0,5,5,0,3,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
310,5,0,0,0,60,5,54,3,0,1,1,-1,5,3,1,2,"3,5"
310,6,0,0,0,28,3,42,5,0,1,1,-1,4,4,1,2,"4,4"
310,7,0,0,0,51,3,40,5,0,1,1,-1,4,4,1,2,"4,4"
310,8,0,0,0,21,5,44,3,0,1,1,-1,3,5,1,2,"5,3"
310,9,0,0,0,62,5,57,3,1,0,-1,1,4,4,0,2,"4,4"
310,10,0,0,0,6,5,29,3,0,1,1,-1,5,3,1,2,"5,3"
310,11,0,0,0,47,5,42,3,0,1,1,-1,3,5,1,2,"3,5"
310,12,0,0,0,2,5,25,3,0,1,1,-1,4,4,0,2,"4,4"
311,1,1,1,0,0,5,0,3,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
311,2,1,1,0,0,3,18,5,0,1,1,-1,5,3,1,2,"3,5"
311,3,1,1,0,0,3,0,5,1,0,-1,1,4,4,1,2,"4,4"
311,4,1,1,0,0,5,0,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
311,5,1,1,0,0,3,0,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
311,6,1,1,0,0,5,0,3,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
311,7,1,1,0,0,5,0,3,1,0,-1,1,3,5,1,2,"3,5"
311,8,1,1,0,14,5,0,3,0,1,1,-1,3,5,1,2,"5,3"
311,9,1,1,0,0,5,0,3,0,1,1,-1,4,4,1,2,"4,4"
311,10,1,1,0,0,5,30,3,1,0,-1,1,5,3,1,2,"5,3"
311,11,1,1,0,4,3,0,5,1,0,-1,1,4,4,0,2,"4,4"
311,12,1,1,0,0,3,22,5,1,0,-1,1,4,4,0,2,"4,4"
312,1,0,0,0,10,5,0,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
312,2,0,0,0,40,3,59,5,0,1,1,-1,5,3,1,2,"3,5"
312,3,0,0,0,27,5,22,3,0,1,1,-1,5,3,1,2,"5,3"
312,4,0,0,0,11,5,0,3,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
312,5,0,0,0,64,5,59,3,0,1,1,-1,3,5,1,2,"5,3"
312,6,0,0,0,53,3,60,5,0,1,1,-1,4,4,0,2,"4,4"
312,7,0,0,0,27,5,50,3,0,1,1,-1,4,4,0,2,"4,4"
312,8,0,0,0,0,5,0,3,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
312,9,0,0,0,54,5,38,3,1,0,-1,1,3,5,1,2,"3,5"
312,10,0,0,0,27,3,28,5,1,0,-1,1,4,4,1,2,"4,4"
312,11,0,0,0,42,5,42,3,1,0,-1,1,4,4,1,2,"4,4"
312,12,0,0,0,30,5,5,3,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
313,1,0,0,0,60,5,59,3,0,1,1,-1,5,3,1,2,"3,5"
313,2,0,0,0,27,3,50,5,1,0,-1,1,4,4,1,2,"4,4"
313,3,0,0,0,47,5,52,3,0,1,1,-1,4,4,0,2,"4,4"
313,4,0,0,0,0,3,0,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
313,5,0,0,0,0,3,25,5,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
313,6,0,0,0,0,3,6,5,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
313,7,0,0,0,62,5,68,3,0,1,1,-1,3,5,1,2,"5,3"
313,8,0,0,0,0,5,0,3,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
313,9,0,0,0,34,5,61,3,1,0,-1,1,5,3,1,2,"5,3"
313,10,0,0,0,48,3,60,5,0,1,1,-1,4,4,0,2,"4,4"
313,11,0,0,0,8,5,40,3,1,0,-1,1,3,5,1,2,"3,5"
313,12,0,0,0,52,5,23,3,1,0,-1,0,4,4,1,2,"4,4"
314,1,0,1,0,23,5,26,3,1,0,-1,1,4,4,1,2,"4,4"
314,2,0,1,0,35,5,30,3,0,1,1,-1,4,4,1,2,"4,4"
314,3,0,1,0,43,5,47,3,0,1,1,-1,3,5,1,2,"5,3"
314,4,0,1,0,0,5,0,3,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
314,5,0,1,0,54,3,31,5,0,1,1,-1,5,3,1,2,"5,3"
314,6,0,1,0,53,5,50,3,0,1,1,-1,4,4,0,2,"4,4"
314,7,0,1,0,49,3,40,5,0,1,1,-1,3,5,1,2,"3,5"
314,8,0,1,0,0,3,0,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
314,9,0,1,0,14,3,6,5,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
314,10,0,1,0,39,5,30,3,1,0,-1,1,4,4,0,2,"4,4"
314,11,0,1,0,60,5,59,3,0,1,1,-1,5,3,1,2,"3,5"
314,12,0,1,0,4,5,10,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
315,1,1,0,0,18,3,24,5,0,1,1,-1,3,5,1,2,"3,5"
315,2,1,0,0,0,5,0,3,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
315,3,1,0,0,0,5,0,3,1,0,-1,1,4,4,1,2,"4,4"
315,4,1,0,0,0,5,0,3,1,0,-1,1,4,4,1,2,"4,4"
315,5,1,0,0,0,5,0,3,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
315,6,1,0,0,0,5,0,3,1,0,-1,1,4,4,0,2,"4,4"
315,7,1,0,0,0,5,0,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
315,8,1,0,0,0,5,22,3,1,0,-1,1,5,3,1,2,"5,3"
315,9,1,0,0,19,5,1,3,1,0,-1,1,4,4,0,2,"4,4"
315,10,1,0,0,0,3,0,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
315,11,1,0,0,8,3,18,5,0,1,1,-1,3,5,1,2,"5,3"
315,12,1,0,0,18,3,20,5,0,1,1,-1,5,3,1,2,"3,5"
316,1,1,1,1,0,4,18,4,1,0,-1,1,4,4,0,2,"4,4"
316,2,1,1,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
316,3,1,1,1,22,4,8,4,0,1,1,-1,3,5,1,2,"5,3"
316,4,1,1,1,0,4,0,4,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
316,5,1,1,1,0,4,8,4,1,0,-1,1,4,4,0,2,"4,4"
316,6,1,1,1,0,4,24,4,1,0,-1,1,5,3,1,2,"5,3"
316,7,1,1,1,0,4,18,4,0,1,1,-1,5,3,1,2,"3,5"
316,8,1,1,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
316,9,1,1,1,18,4,4,4,1,0,-1,1,3,5,1,2,"3,5"
316,10,1,1,1,0,4,8,4,1,0,-1,1,4,4,1,2,"4,4"
316,11,1,1,1,14,4,0,4,1,0,-1,1,4,4,1,2,"4,4"
316,12,1,1,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
317,1,0,0,0,0,5,15,3,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
317,2,0,0,0,42,5,42,3,1,0,-1,1,4,4,1,2,"4,4"
317,3,0,0,0,47,3,64,5,0,1,1,-1,4,4,0,2,"4,4"
317,4,0,0,0,0,3,0,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
317,5,0,0,0,38,3,49,5,1,0,-1,1,3,5,1,2,"3,5"
317,6,0,0,0,17,3,0,5,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
317,7,0,0,0,64,5,59,3,0,1,1,-1,3,5,1,2,"5,3"
317,8,0,0,0,55,5,27,3,0,1,1,-1,5,3,1,2,"5,3"
317,9,0,0,0,60,5,59,3,0,1,1,-1,5,3,1,2,"3,5"
317,10,0,0,0,25,5,30,3,0,1,1,-1,4,4,1,2,"4,4"
317,11,0,0,0,27,5,38,3,1,0,-1,1,4,4,0,2,"4,4"
317,12,0,0,0,0,3,26,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
318,1,0,0,1,59,4,37,4,0,1,1,-1,3,5,1,2,"3,5"
318,2,0,0,1,54,4,49,4,0,1,1,-1,4,4,1,2,"4,4"
318,3,0,0,1,32,4,47,4,1,0,-1,1,4,4,1,2,"4,4"
318,4,0,0,1,61,4,45,4,1,0,-1,1,4,4,0,2,"4,4"
318,5,0,0,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
318,6,0,0,1,41,4,62,4,1,0,-1,1,5,3,1,2,"5,3"
318,7,0,0,1,12,4,15,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
318,8,0,0,1,57,4,55,4,0,1,1,-1,5,3,1,2,"3,5"
318,9,0,0,1,62,4,61,4,0,1,1,-1,3,5,1,2,"5,3"
318,10,0,0,1,2,4,7,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
318,11,0,0,1,0,4,11,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
318,12,0,0,1,59,4,56,4,1,0,-1,1,4,4,0,2,"4,4"
319,1,1,0,0,28,5,18,3,0,1,1,-1,3,5,1,2,"5,3"
319,2,1,0,0,0,3,0,5,1,0,-1,1,4,4,1,2,"4,4"
319,3,1,0,0,0,5,0,3,1,0,-1,1,7,7,0,5,"3,2,2,2,2,3"
319,4,1,0,0,0,3,0,5,1,0,-1,1,4,4,1,2,"4,4"
319,5,1,0,0,0,3,0,5,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
319,6,1,0,0,37,3,8,5,1,0,-1,1,4,4,0,2,"4,4"
319,7,1,0,0,0,5,13,3,0,1,1,-1,3,5,1,2,"3,5"
319,8,1,0,0,17,5,0,3,0,1,1,-1,5,3,1,2,"5,3"
319,9,1,0,0,18,3,20,5,0,1,1,-1,5,3,1,2,"3,5"
319,10,1,0,0,0,5,0,3,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
319,11,1,0,0,4,3,0,5,1,0,-1,1,4,4,0,2,"4,4"
319,12,1,0,0,0,3,0,5,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
320,1,1,0,1,14,4,16,4,1,0,-1,1,4,4,1,2,"4,4"
320,2,1,0,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
320,3,1,0,1,24,4,0,4,0,1,1,-1,5,3,1,2,"5,3"
320,4,1,0,1,0,4,0,4,0,1,1,-1,7,7,1,5,"3,2,2,2,2,3"
320,5,1,0,1,0,4,0,4,0,1,1,-1,7,7,0,5,"3,2,2,2,2,3"
320,6,1,0,1,44,4,0,4,0,1,0,-1,3,5,1,2,"3,5"
320,7,1,0,1,18,4,12,4,1,0,-1,1,4,4,0,2,"4,4"
320,8,1,0,1,0,4,0,4,1,0,-1,1,7,7,1,5,"3,2,2,2,2,3"
320,9,1,0,1,22,4,24,4,0,1,1,-1,3,5,1,2,"5,3"
320,10,1,0,1,0,4,26,4,0,1,1,-1,4,4,0,2,"4,4"
320,11,1,0,1,0,4,8,4,1,0,-1,1,4,4,1,2,"4,4"
320,12,1,0,1,20,4,18,4,0,1,1,-1,5,3,1,2,"3,5"
321,1,1,0,1,2,4,0,4,1,0,-1,1,5,3,1,2,"5,3"
321,2,1,0,1,0,4,0,4,0,1,1,-1,4,4,1,2,"4,4"
321,3,1,0,1,27,4,0,4,1,0,-1,1,4,4,0,2,"4,4"
